product_id,idea_text,gender,category,subcategory,fabric,theme,season,occasion,color,source_site,price,rating,review_count,scrape_date,success_score,success_label
P001209,"Designing a pastel pink recycled polyester tank top with a vintage aesthetic, ideal for festive wear during monsoon.",male,topwear,tank top,recycled polyester,vintage,monsoon,festive wear,pastel pink,synthetic_v1,200.0,3.0,93,2026-06-29,61.31,low
P001210,"Designing a beige knit joggers with a korean fashion aesthetic, ideal for party wear during summer.",male,bottomwear,joggers,knit,korean fashion,summer,party wear,beige,synthetic_v1,258.41,4.9,76,2026-06-29,77.51,high
P001211,"A minimalist sage green flats for unisex designed for festive wear, made from rayon, perfect for monsoon.",unisex,footwear,flats,rayon,minimalist,monsoon,festive wear,sage green,synthetic_v1,1758.14,3.3,694,2026-06-29,71.22,high
P001212,"Designing a powder blue fleece boxers with a formal office aesthetic, ideal for wedding guest during spring.",male,innerwear,boxers,fleece,formal office,spring,wedding guest,powder blue,synthetic_v1,200.0,3.7,44,2026-06-29,57.43,low
P001213,"New female sandals idea: preppy style, navy blue tone, knit material, built for office wear.",female,footwear,sandals,knit,preppy,winter,office wear,navy blue,synthetic_v1,2527.01,3.7,119,2026-06-29,64.84,medium
P001214,"A formal office navy blue shorts for female designed for wedding guest, made from recycled polyester, perfect for monsoon.",female,bottomwear,shorts,recycled polyester,formal office,monsoon,wedding guest,navy blue,synthetic_v1,2640.64,4.0,35,2026-06-29,65.27,medium
P001215,"Designing a powder blue polyester midi dress with a formal office aesthetic, ideal for beach wear during summer.",male,dresses,midi dress,polyester,formal office,summer,beach wear,powder blue,synthetic_v1,1582.62,3.4,1,2026-06-29,53.16,low
P001216,"A all-season collection watch blending indo-western vibes with recycled polyester, in powder blue, for unisex, suited to casual daily wear.",unisex,accessories,watch,recycled polyester,indo-western,all-season,casual daily wear,powder blue,synthetic_v1,200.0,3.2,101,2026-06-29,63.04,medium
P001217,"Minimal ivory tank top crafted in wool with minimalist influence, made for male shoppers, date night ready.",male,topwear,tank top,wool,minimalist,all-season,date night,ivory,synthetic_v1,1340.33,3.8,3,2026-06-29,61.52,low
P001218,"formal office inspired running tights in white chiffon, targeted at female customers for loungewear in all-season.",female,activewear,running tights,chiffon,formal office,all-season,loungewear,white,synthetic_v1,2420.92,3.5,227,2026-06-29,66.85,medium
P001219,"A old money mustard yellow loafers for male designed for festive wear, made from cotton, perfect for all-season.",male,footwear,loafers,cotton,old money,all-season,festive wear,mustard yellow,synthetic_v1,1528.71,5.0,289,2026-06-29,75.72,high
P001220,"korean fashion inspired salwar suit in charcoal grey wool, targeted at female customers for office wear in spring.",female,ethnic wear,salwar suit,wool,korean fashion,spring,office wear,charcoal grey,synthetic_v1,707.0,3.7,146,2026-06-29,66.75,medium
P001221,"Minimal pastel pink wrap dress crafted in silk with boho influence, made for male shoppers, gym and workout ready.",male,dresses,wrap dress,silk,boho,monsoon,gym and workout,pastel pink,synthetic_v1,1350.91,4.4,140,2026-06-29,66.08,medium
P001222,"athleisure inspired cargo pants in beige knit, targeted at female customers for wedding guest in all-season.",female,bottomwear,cargo pants,knit,athleisure,all-season,wedding guest,beige,synthetic_v1,1874.04,4.2,207,2026-06-29,77.65,high
P001223,"Minimal ivory gown crafted in polyester with streetwear influence, made for unisex shoppers, loungewear ready.",unisex,dresses,gown,polyester,streetwear,autumn,loungewear,ivory,synthetic_v1,2213.64,4.6,19,2026-06-29,68.15,medium
P001224,"New unisex tracksuit idea: korean fashion style, ivory tone, cotton material, built for beach wear.",unisex,activewear,tracksuit,cotton,korean fashion,winter,beach wear,ivory,synthetic_v1,200.0,3.5,87,2026-06-29,70.78,high
P001225,"New unisex shorts idea: streetwear style, white tone, silk material, built for date night.",unisex,bottomwear,shorts,silk,streetwear,spring,date night,white,synthetic_v1,1155.85,3.5,333,2026-06-29,76.01,high
P001226,"New male yoga pants idea: streetwear style, beige tone, knit material, built for party wear.",male,activewear,yoga pants,knit,streetwear,summer,party wear,beige,synthetic_v1,2999.31,3.8,183,2026-06-29,75.31,high
P001227,"formal office inspired kurta in white polyester, targeted at female customers for wedding guest in all-season.",female,ethnic wear,kurta,polyester,formal office,all-season,wedding guest,white,synthetic_v1,534.4,4.1,212,2026-06-29,69.57,high
P001228,"A monsoon collection gym shorts blending vintage vibes with bamboo fabric, in sage green, for female, suited to beach wear.",female,activewear,gym shorts,bamboo fabric,vintage,monsoon,beach wear,sage green,synthetic_v1,1142.49,4.0,47,2026-06-29,64.21,medium
P001229,"Designing a charcoal grey silk belt with a wedding season aesthetic, ideal for date night during monsoon.",male,accessories,belt,silk,wedding season,monsoon,date night,charcoal grey,synthetic_v1,1836.39,4.3,489,2026-06-29,68.31,medium
P001230,"A autumn collection mini dress blending cottagecore vibes with denim, in lavender, for male, suited to beach wear.",male,dresses,mini dress,denim,cottagecore,autumn,beach wear,lavender,synthetic_v1,1257.45,4.5,6,2026-06-29,59.11,low
P001231,"Designing a coral cotton running tights with a techwear aesthetic, ideal for casual daily wear during monsoon.",female,activewear,running tights,cotton,techwear,monsoon,casual daily wear,coral,synthetic_v1,842.76,4.2,331,2026-06-29,72.49,high
P001232,"minimalist inspired bomber jacket in olive green velvet, targeted at female customers for travel in spring.",female,outerwear,bomber jacket,velvet,minimalist,spring,travel,olive green,synthetic_v1,1473.75,4.3,56,2026-06-29,71.34,high
P001233,"Minimal olive green sunglasses crafted in cotton with vintage influence, made for male shoppers, wedding guest ready.",male,accessories,sunglasses,cotton,vintage,summer,wedding guest,olive green,synthetic_v1,683.0,3.9,563,2026-06-29,70.9,high
P001234,"coastal grandma inspired kurti in maroon rayon, targeted at female customers for party wear in autumn.",female,ethnic wear,kurti,rayon,coastal grandma,autumn,party wear,maroon,synthetic_v1,200.0,4.2,164,2026-06-29,65.26,medium
P001235,"New male tracksuit idea: old money style, black tone, fleece material, built for festive wear.",male,activewear,tracksuit,fleece,old money,summer,festive wear,black,synthetic_v1,1698.23,4.0,60,2026-06-29,70.67,high
P001236,"wedding season inspired scarf in powder blue nylon, targeted at female customers for casual daily wear in autumn.",female,accessories,scarf,nylon,wedding season,autumn,casual daily wear,powder blue,synthetic_v1,2843.4,3.7,279,2026-06-29,63.52,medium
P001237,"athleisure inspired sherwani in black organic cotton, targeted at unisex customers for beach wear in spring.",unisex,ethnic wear,sherwani,organic cotton,athleisure,spring,beach wear,black,synthetic_v1,2828.77,4.2,284,2026-06-29,71.27,high
P001238,"A all-season collection windcheater blending gothic vibes with satin, in lavender, for female, suited to casual daily wear.",female,outerwear,windcheater,satin,gothic,all-season,casual daily wear,lavender,synthetic_v1,1662.82,3.7,125,2026-06-29,53.87,low
P001239,"New female briefs idea: techwear style, pastel pink tone, wool material, built for date night.",female,innerwear,briefs,wool,techwear,monsoon,date night,pastel pink,synthetic_v1,2305.94,3.2,229,2026-06-29,61.23,low
P001240,"minimalist inspired loafers in maroon organic cotton, targeted at female customers for beach wear in autumn.",female,footwear,loafers,organic cotton,minimalist,autumn,beach wear,maroon,synthetic_v1,1001.57,3.9,73,2026-06-29,68.45,high
P001241,"A techwear maroon sunglasses for female designed for festive wear, made from rayon, perfect for autumn.",female,accessories,sunglasses,rayon,techwear,autumn,festive wear,maroon,synthetic_v1,200.0,3.9,259,2026-06-29,70.87,high
P001242,"A all-season collection jacket blending techwear vibes with polyester, in charcoal grey, for unisex, suited to festive wear.",unisex,outerwear,jacket,polyester,techwear,all-season,festive wear,charcoal grey,synthetic_v1,1705.41,3.5,183,2026-06-29,69.06,high
P001243,"New female windcheater idea: streetwear style, navy blue tone, linen material, built for casual daily wear.",female,outerwear,windcheater,linen,streetwear,monsoon,casual daily wear,navy blue,synthetic_v1,2416.95,2.4,566,2026-06-29,67.81,medium
P001244,"athleisure inspired jeans in charcoal grey leather, targeted at female customers for wedding guest in autumn.",female,bottomwear,jeans,leather,athleisure,autumn,wedding guest,charcoal grey,synthetic_v1,3174.79,3.3,33,2026-06-29,71.31,high
P001245,"A all-season collection thermal wear blending vintage vibes with silk, in mustard yellow, for female, suited to party wear.",female,innerwear,thermal wear,silk,vintage,all-season,party wear,mustard yellow,synthetic_v1,1666.73,3.5,50,2026-06-29,54.63,low
P001246,"Designing a maroon knit bra with a korean fashion aesthetic, ideal for festive wear during winter.",male,innerwear,bra,knit,korean fashion,winter,festive wear,maroon,synthetic_v1,1845.98,4.1,73,2026-06-29,65.95,medium
P001247,"A winter collection coat blending wedding season vibes with silk, in sage green, for male, suited to party wear.",male,outerwear,coat,silk,wedding season,winter,party wear,sage green,synthetic_v1,2073.17,3.9,39,2026-06-29,61.46,low
P001248,"Designing a coral silk trouser with a formal office aesthetic, ideal for wedding guest during spring.",female,bottomwear,trouser,silk,formal office,spring,wedding guest,coral,synthetic_v1,1110.35,3.9,30,2026-06-29,62.96,low
P001249,"New unisex windcheater idea: athleisure style, charcoal grey tone, silk material, built for party wear.",unisex,outerwear,windcheater,silk,athleisure,all-season,party wear,charcoal grey,synthetic_v1,2003.83,4.3,651,2026-06-29,75.2,high
P001250,"sustainable fashion inspired shirt in navy blue cotton, targeted at unisex customers for beach wear in summer.",unisex,topwear,shirt,cotton,sustainable fashion,summer,beach wear,navy blue,synthetic_v1,1958.12,4.0,60,2026-06-29,69.02,high
P001251,"Minimal coral bra crafted in recycled polyester with indo-western influence, made for unisex shoppers, wedding guest ready.",unisex,innerwear,bra,recycled polyester,indo-western,spring,wedding guest,coral,synthetic_v1,1452.87,3.4,214,2026-06-29,61.89,low
P001252,"New unisex sneakers idea: y2k style, ivory tone, satin material, built for loungewear.",unisex,footwear,sneakers,satin,y2k,all-season,loungewear,ivory,synthetic_v1,2382.93,3.9,372,2026-06-29,78.31,high
P001253,"A boho sage green bag for female designed for casual daily wear, made from denim, perfect for autumn.",female,accessories,bag,denim,boho,autumn,casual daily wear,sage green,synthetic_v1,1921.97,3.1,130,2026-06-29,62.83,low
P001254,"Minimal mustard yellow boots crafted in chiffon with athleisure influence, made for unisex shoppers, beach wear ready.",unisex,footwear,boots,chiffon,athleisure,winter,beach wear,mustard yellow,synthetic_v1,951.12,4.1,594,2026-06-29,77.15,high
P001255,"techwear inspired t-shirt in beige denim, targeted at female customers for festive wear in winter.",female,topwear,t-shirt,denim,techwear,winter,festive wear,beige,synthetic_v1,2339.18,3.5,40,2026-06-29,68.93,high
P001256,"Minimal beige gym shorts crafted in wool with cottagecore influence, made for unisex shoppers, beach wear ready.",unisex,activewear,gym shorts,wool,cottagecore,winter,beach wear,beige,synthetic_v1,1533.6,3.9,362,2026-06-29,68.09,medium
P001257,"A vintage black briefs for unisex designed for gym and workout, made from bamboo fabric, perfect for summer.",unisex,innerwear,briefs,bamboo fabric,vintage,summer,gym and workout,black,synthetic_v1,683.74,3.9,275,2026-06-29,62.13,low
P001258,"Minimal ivory heels crafted in recycled polyester with old money influence, made for male shoppers, casual daily wear ready.",male,footwear,heels,recycled polyester,old money,monsoon,casual daily wear,ivory,synthetic_v1,2137.89,3.1,270,2026-06-29,67.18,medium
P001259,"Designing a olive green denim trouser with a indo-western aesthetic, ideal for beach wear during all-season.",female,bottomwear,trouser,denim,indo-western,all-season,beach wear,olive green,synthetic_v1,1785.23,3.1,40,2026-06-29,61.13,low
P001260,"Minimal beige watch crafted in knit with gothic influence, made for male shoppers, gym and workout ready.",male,accessories,watch,knit,gothic,spring,gym and workout,beige,synthetic_v1,200.0,4.0,10,2026-06-29,51.1,low
P001261,"New unisex sneakers idea: minimalist style, olive green tone, linen material, built for wedding guest.",unisex,footwear,sneakers,linen,minimalist,autumn,wedding guest,olive green,synthetic_v1,1330.13,3.7,70,2026-06-29,75.04,high
P001262,"Minimal sage green shorts crafted in cotton with gothic influence, made for male shoppers, date night ready.",male,bottomwear,shorts,cotton,gothic,spring,date night,sage green,synthetic_v1,2771.87,4.2,41,2026-06-29,58.09,low
P001263,"Designing a navy blue knit tank top with a y2k aesthetic, ideal for travel during summer.",female,topwear,tank top,knit,y2k,summer,travel,navy blue,synthetic_v1,502.56,4.2,115,2026-06-29,70.29,high
P001264,"gothic inspired jeans in white knit, targeted at female customers for travel in summer.",female,bottomwear,jeans,knit,gothic,summer,travel,white,synthetic_v1,220.05,4.4,418,2026-06-29,68.23,medium
P001265,"New unisex thermal wear idea: monsoon edit style, beige tone, rayon material, built for wedding guest.",unisex,innerwear,thermal wear,rayon,monsoon edit,summer,wedding guest,beige,synthetic_v1,1291.64,4.1,27,2026-06-29,50.58,low
P001266,"old money inspired t-shirt in lavender bamboo fabric, targeted at female customers for beach wear in spring.",female,topwear,t-shirt,bamboo fabric,old money,spring,beach wear,lavender,synthetic_v1,541.83,4.4,298,2026-06-29,80.4,high
P001267,"A autumn collection sherwani blending vintage vibes with silk, in pastel pink, for female, suited to office wear.",female,ethnic wear,sherwani,silk,vintage,autumn,office wear,pastel pink,synthetic_v1,1711.11,3.7,386,2026-06-29,63.51,medium
